"BehaviorSpace results (NetLogo 6.2.0)"
"collapse_behav_space.nlogo"
"chick_predation"
"12/08/2021 10:27:51:668 +1300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","100","0","100"
"[run number]","prospect?","isl-att-curve","juvenile-mortality","collapse?","prop-returning-breeders","sex-ratio","capture-data?","diffusion-prop","adult-mortality-sd","emig-out-prob","verbose?","raft-half-way","emigration-timer","age-first-return","behav-output-path","old-mortality","output-file-name","emigration-curve","juvenile-mortality-sd","emigration-max-attempts","natural-chick-mortality","update-colour?","female-philopatry","chick-mortality-sd","nhb-rad","adult-mortality","enso?","initialisation-data","max-tries","max-age","enso-adult-mort","debug?","profiler?","age-at-first-breeding","enso-breed-impact","[step]"
"147","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred20_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"149","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred20_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"148","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred20_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"150","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred20_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"151","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"152","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"153","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"155","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"154","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"156","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"157","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"158","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"159","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"161","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"160","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"162","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"164","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"165","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"163","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"166","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"167","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"168","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"169","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"170","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"171","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"172","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"174","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"175","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"173","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"177","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"176","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"179","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"178","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"183","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"182","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"180","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"181","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"184","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"185","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"187","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"190","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"186","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"189","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"188","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"191","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"192","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"193","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"195","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"196","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"194","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"199","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"197","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"200","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"198","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"203","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"204","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"201","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"202","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"206","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"205","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"207","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"208","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"209","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"210","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred30_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"211","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"212","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"214","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"215","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"213","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"216","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"218","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"217","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"219","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"220","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
